Time "Heat flow [Signal, Ch 1]" "Heat [Signal, Ch 1]"
"Automatically converted at 2018-09-21"  
"From tamAir filename: 2018-05-09-Smilauer.xls"  
"Truncated from line: 2 with assigned time: 0.75 h normalized with binder mass: 23.021 g"
"Cement name: CEM I 42.5Rsc Mokra-306-ID 768564"
"Blaine: 306 m2/kg"  
"Sampling date: 5.3.2018"
"w/b: 0.45"  
"Isothermal temperature: 20C"  
"Released heat up to 45 minutes (J/g of binder): 12.0 estimated" 
Qpot 500 J/g AEn 40000 J/mol B1 2.28E-04 1/s B2 7.05E-04 DoHinf 0.850 Eta 6.970 DoH1 0.000 p1 0.000
"Notes: "  
"Column values are in W/g or J/g per normalized binder mass"  
4.001886249052154 0.0006713212242735194 3.1600952136533556
4.024089976350467 0.0006761592070647394 3.2139495721204026
4.048976815475358 0.0006816617737648761 3.2747749422789574
4.07386365460025 0.0006871643404650128 3.336093301809579
4.100031806098091 0.0006929502097878927 3.401100385753286
4.121131697760688 0.0006976864351969899 3.4539164943454805
4.142231589423286 0.0007025416136440043 3.507096882585736
4.177053221729067 0.0007105542253372004 3.595668229277835
4.204290376371808 0.0007168216151557869 3.66564801097931
4.232585884862476 0.0007234454858872476 3.7390035729548177
4.253905276325014 0.0007284465507035431 3.794719791395775
4.275224667787552 0.0007335062112681399 3.850822089213758
4.2991198339727195 0.0007392498464851246 3.9141672405641654
4.323015000157887 0.0007450085234765147 3.9780071213056916
4.348156234025955 0.0007511461409791604 4.045714435085078
4.372764032284419 0.0007571535332211353 4.112523116457927
4.396634187830819 0.0007630660140662915 4.177841295163099
4.4174681272771625 0.000768247071808541 4.2352672065512165
4.438302066723506 0.0007734281295507905 4.293081708575106
4.453030193249385 0.0007771301791254257 4.334187982695792
4.4727158791489074 0.0007821349004888652 4.389439347360277
4.487625223795574 0.0007859253254732375 4.431521097964354
4.504439205593534 0.0007901999692087029 4.47922279359331
4.521253187391493 0.0007944746129441683 4.527183234837323
4.540341373019749 0.0007993626013168004 4.581945463929987
4.576827746629715 0.0008088340996574495 4.687564542136098
4.6049533569812775 0.0008161521834465048 4.769831257981486
4.633078967332841 0.0008235818839659745 4.852844596609895
4.6562598823176495 0.0008297053868500586 4.9218290776163505
4.679440797302458 0.0008358986315713669 4.991327482885239
4.704401705132591 0.0008425870476239733 5.066741230283907
4.729362612962723 0.0008493309077062548 5.142758484934365
4.754064553711149 0.0008560417431739733 5.2185853104512185
4.7787664944595765 0.0008627525786416919 5.2950089103444204
4.8060673058033 0.0008702200792269786 5.3801697176177665
4.833368117147022 0.0008778089273615458 5.466070415855777
4.857262329657873 0.000884450838027018 5.541864472656107
4.881156542168724 0.0008911132190845577 5.618230741489161
4.898393955363168 0.0008959460117103036 5.673678442544642
4.915631368557612 0.0009007900047813103 5.729426388556333
4.933922621541553 0.0009060167200182781 5.788914154569844
4.952213874525494 0.0009112434352552462 5.848746091997783
4.9785946253935505 0.0009188156298066235 5.935647090082388
5.011296730173959 0.0009282679092336101 6.04437342505974
5.039400325483746 0.0009363910266156509 6.138699941282734
5.067503920793534 0.000944599718456526 6.2338526261084715
5.096443997621536 0.0009531195756097573 6.33270888201134
5.125384074449539 0.0009616394327629888 6.4324527730682926
5.146583533949323 0.0009679541594951858 6.506084187246506
5.172975004116695 0.0009758587632514284 6.59842433261742
5.199003154039383 0.000983654547659881 6.690228843834847
5.2237387743261126 0.000991117269696973 6.778153814323579
5.242133600579368 0.000996713909424845 6.84397227081293
5.260528426832623 0.001002310549152717 6.910161344477705
5.273616314066781 0.0010063315145533518 6.957481329960133
5.299520259565778 0.001014305602571859 7.051697782719604
5.326442421939638 0.0010226033520287425 7.150406171229352
5.353562528954613 0.0010309799286027162 7.25065428823215
5.366348885562685 0.0010349292454387643 7.2982021007866775
5.379135242170758 0.0010389151242073394 7.345932545374569
5.405150612857607 0.0010470649145989243 7.443614124493413
5.431165983544456 0.0010552318242605181 7.542059776612739
5.463443827231726 0.0010654658423990568 7.665272562639051
5.498865385187997 0.001076696607072558 7.801854279079325
5.533325181669659 0.0010877156900422793 7.936107652149095
5.556580852005217 0.0010951585618624781 8.027483219324388
5.579836522340775 0.0011026546291305907 8.119484133576366
5.61033893512355 0.0011125551876911036 8.241108773196036
5.6421530567937435 0.0011228815043956267 8.369121992030548
5.673967178463936 0.0011332745772610231 8.498321715390334
5.702734683685833 0.001142739709447105 8.616177170570712
5.716507296363513 0.0011472711972677007 8.672948150413236
5.730279909041193 0.001151818420266022 8.729944197877655
5.762388084530831 0.0011624628871084448 8.863697428506878
5.794496260020469 0.0011731073539508676 8.998681047009834
5.81581389884154 0.0011802500651323612 9.088983489268262
5.8371315376626125 0.001187419650529901 9.179835119391205
5.859200604028173 0.0011948419573472701 9.274468840535066
5.881269670393732 0.001202264264164639 9.36969225385318
5.910315330624581 0.0012120832028694383 9.495919623025209
5.9393609908554295 0.0012219779707582036 9.62317766791973
5.9714870699909 0.0012329221219221005 9.765137034284548
6.00078143576781 0.0012429016144696054 9.895686869323976
6.032907514903281 0.0012539362362589128 10.040071368009672
6.069032621714805 0.001266408014935013 10.203957237506817
6.105157728526328 0.0012788797936111134 10.369465066616451
6.127563170658218 0.0012866633849345096 10.472932899219233
6.148335570560561 0.001293915802258957 10.569421580360116
6.169107970462906 0.0013011670671384166 10.666452558817241
6.196731227570111 0.001310808807596572 10.79632486487936
6.224354484677316 0.0013204505480547274 10.927155981533769
6.257521448466513 0.0013320759967496334 11.085513234884308
6.260299489233229 0.0013330598352333497 11.098840175666458
6.290265982680851 0.001343672418687495 11.243222278853143
6.305798448721569 0.0013491732155155897 11.318510038912219
6.321330914762286 0.0013546740123436844 11.394105386355042
6.339372948010763 0.001361063568194342 11.482300756255013
6.35741498125924 0.0013674531240449993 11.570911136239745
6.377363474369049 0.0013745178494618167 11.669367876569877
6.4100301999515965 0.0013860867156030756 11.831691717753904
6.455680937237211 0.001402383289117224 12.060823998659647
6.494952732721965 0.0014164111113456755 12.260082409635038
6.512315112948419 0.0014226129256572728 12.348808396279512
6.529200904303127 0.0014286445031898695 12.435470724755247
6.546086695657837 0.001434676080722466 12.522499705886109
6.562975729505221 0.0014407213402589589 12.609912537747855
6.579864763352606 0.0014467844629579313 12.697693467588943
6.606193502942722 0.0014562364174087704 12.835272652999866
6.641183683805996 0.0014688204299792272 13.019499535625698
6.662092322972087 0.001476367232780346 13.130343294636411
6.683000962138176 0.0014839035714780966 13.24175471598068
6.711783330374295 0.001494266446986536 13.39604853103487
6.740565698610411 0.0015046293224949751 13.55141611124498
6.7561609031756715 0.0015102442587682054 13.636047737673735
6.7959428248802825 0.0015246672407385467 13.853370038650576
6.835724746584893 0.0015390968842082478 14.072758402822629
6.908379036916627 0.0015654499476377998 14.478763967187561
6.93393871234523 0.0015747209176621884 14.623235113780924
6.959498387773832 0.0015839918876865767 14.76855932711931
7.042660727302233 0.0016141564161478044 15.247297218309491
7.049990322258737 0.0016168149966654826 15.289924299499027
7.0885114330053325 0.0016308072482381112 15.515107928585294
7.1270325437519295 0.0016447994998107394 15.742231947132296
7.172301434344717 0.0016611808849854052 16.011616462946524
7.21265919148922 0.001675761645385802 16.254025192189122
7.253016948633724 0.0016903424057861998 16.498552329865717
7.288433232241208 0.0017031378726825447 16.71488435779129
7.328327272666825 0.0017174816206375321 16.960516556016188
7.3527827765544265 0.0017262497408277679 17.112109290272894
7.377238280442026 0.0017350178610180034 17.264473968200225
7.4211127567291255 0.0017507483355621814 17.53975906760184
7.453040309482151 0.0017621879239533163 17.741646091540492
7.4813597912258585 0.0017722824535341857 17.921815956332573
7.5096792729695645 0.001782367654015986 18.103014484219425
7.53497018814087 0.0017913172622516977 18.265701655938766
7.5602611033121745 0.00180026687048741 18.42920366527584
7.586992191738553 0.001809722103601585 18.602901747348167
7.612377827035057 0.0018186798412131576 18.76869846661251
7.6326142379972675 0.0018258205905969005 18.901451361894622
7.653509321742589 0.0018331439167448864 19.039069227538338
7.672306186093224 0.0018397306860499488 19.16333857377247
7.6932012698385455 0.0018470527102808533 19.302002739843417
7.710432215001849 0.0018530907525086259 19.416765284230046
7.727663160165151 0.0018591242001034529 19.53190223433917
7.763259617752499 0.001871515909607028 19.770937864729312
7.807049286365509 0.0018867598099692683 20.06717043169914
7.840780238310496 0.0018984677029399068 20.29699322090895
7.874511190255483 0.0019100534467109056 20.528230299893558
7.904796809355418 0.0019204558042669614 20.737047119334566
7.935082428455353 0.0019307997066569387 20.946994902763226
7.9610949635505674 0.0019396679382196757 21.128220118568265
7.987107498645783 0.001948499935175925 21.310274104441294
8.013876738415824 0.001957473946739549 21.498482016926218
8.040984481043285 0.0019665614366306456 21.689951151146428
8.079655307001538 0.0019795252877637137 21.964628330429832
8.106352368328306 0.0019884692131385013 22.15530915699259
8.149336063994301 0.002002674798640516 22.464106572203235
8.189835929738152 0.002016059508743503 22.7570713320399
8.230335795481999 0.0020292663208987096 23.051974607423027
8.256882795095443 0.0020378913087301036 23.246322105061857
8.28674226588673 0.0020475176456287492 23.46590077387951
8.316601736678017 0.0020571439825273945 23.68651421706879
8.350962885088393 0.002068118729220334 23.94166199275507
8.382685087389415 0.002078243722517711 24.178419140068385
8.414407289690441 0.0020881922022172018 24.416322481970052
8.433528972599241 0.0020941947421676105 24.56027618048443
8.45186808731821 0.0020999546022503206 24.698726755240816
8.470207202037177 0.002105664675247353 24.837555957150602
8.500030338168145 0.0021149130303966066 25.06412351139075
8.528104591038492 0.0021235525768627268 25.27830867082359
8.549808073772326 0.0021301820550400576 25.444486211871656
8.580077781346109 0.0021394281455526082 25.677117945878422
8.610347488919896 0.0021486104978569454 25.91075376232041
8.642429898248778 0.0021581925546280095 26.15946447549208
8.664950443572469 0.0021649187684106078 26.33471035957381
8.687470988896159 0.0021715519823328694 26.510497794530366
8.716935037705635 0.002180224228510216 26.741295498561925
8.746399086515108 0.0021888419723460326 26.973010182190848
8.772390761574108 0.002196376622915992 27.178172700414173
8.798382436633112 0.0022038631765511057 27.384037985903174
8.82500651008553 0.0022114588200310894 27.595634928778715
8.85163058353795 0.002219008303184041 27.807957676589343
8.877388657132784 0.0022262432968263085 28.014059688738453
8.90314673072762 0.0022334359565491534 28.22083063229051
8.925706256959174 0.0022396812985293856 28.402471163185478
8.948265783190728 0.002245884448351704 28.5846171918197
8.979736518528728 0.00225443102495842 28.839548018776195
9.00569352434741 0.0022614802259487287 29.050543181085807
9.031650530166097 0.00226842672584006 29.262192259076045
9.06303607483705 0.002276786377221147 29.518969439069284
9.094421619508001 0.0022850837027414946 29.776687637989216
9.095444495015673 0.0022853511450994387 29.7851026125467
9.11479425019688 0.0022904103572054047 29.94447436925364
9.134144005378086 0.0022954072446473607 30.104196375476374
9.156658857266109 0.002301192047136446 30.290481529513958
9.185317406256996 0.002308522071744325 30.528275421751825
9.214805414544212 0.0023158938750090863 30.77373209012235
9.236871853007212 0.0023214103358537384 30.957923908528137
9.258938291470209 0.00232685922746066 31.14255126622907
9.28279919743538 0.002332703523070187 31.342677765761696
9.30666010340055 0.002338445460873287 31.543301889741
9.334978120724362 0.0023451643213981454 31.782036867055208
9.36482584224807 0.0023522262756033342 32.03440839862451
9.38578239719073 0.002357039951915605 32.212050392210415
9.406738952133392 0.0023618394181046582 32.390055010824526
9.432581580612396 0.0023676354377326026 32.61005472170488
9.458424209091397 0.0023734314573605475 32.83059365636005
9.485998960203595 0.0023795555221150654 33.066506035757456
9.513573711315793 0.002385539514620165 33.30301939315255
9.542729739215638 0.0023918666597581672 33.55374173102887
9.571885767115486 0.0023980712047035743 33.80512174265549
9.594889113240772 0.0024029092888902706 34.00391125151828
9.617892459366058 0.002407747373076967 34.20310141203154
9.648896976179547 0.002414099026118697 34.472199643992205
9.67431166768074 0.002419295392727769 34.69331025449764
9.699726359181934 0.002424426021366599 34.91489328832012
9.722720998260712 0.0024290217342543873 35.1157791912909
9.745715637339487 0.0024336174471421765 35.31704553059463
9.771717802815967 0.002438638058037288 35.5450860795955
9.797719968292448 0.002443643738692554 35.77359589812198
9.824670392274857 0.0024488319687306238 36.01093362847163
9.851620816257267 0.0024538621746926256 36.24876706295003
9.87930817829238 0.0024590082919988938 36.493611024787256
9.9059933716721 0.0024639146036591246 36.73007549382261
9.93267856505182 0.0024687089259522047 36.967005916785276
9.955638751056458 0.002472831512031799 37.17123155447528
9.979956501987246 0.00247707869494375 37.387898784852666
10.002978077067269 0.0024810952952757526 37.59335973944884
10.020850039720536 0.0024841748471661007 37.753090160037225
10.038722002373802 0.002487243159722372 37.91301835455243
10.062669518921112 0.002491219563655633 38.12761762775929
10.086617035468421 0.002495195967588893 38.342559710962526
10.112217568424015 0.00249935287476378 38.57271331298907
10.137818101379608 0.0025034911534108197 38.80324916513603
10.163470270501243 0.00250752947082494 39.03462755248084
10.189483119249346 0.0025116022119154383 39.26963899643872
10.207990974982579 0.002514411229290356 39.43707631346835
10.229778285688823 0.002517682452684168 39.63442073286215
10.251565596395068 0.0025209536760779803 39.83202172843364
10.278186732530596 0.002524793994869101 40.07380409261049
10.30480786866612 0.0025285711434340757 40.315951470931196
10.336720551517274 0.002533049509697707 40.60670528124044
10.36477317399449 0.0025368698138931666 40.86270944023478
10.392825796471701 0.0025406416323997378 41.11909696134262
10.425653307305442 0.002544929134022261 41.419600894317476
10.453092318773269 0.0025485026535748876 41.671166614132325
10.477919108602737 0.0025515770520568777 41.899080106669786
10.497471430566577 0.0025539781434442054 42.07876593284565
10.52079398949941 0.002556796970368715 42.29331936965749
10.544116548432246 0.002559576324325747 42.50810782149571
10.565629296302795 0.00256205119182218 42.70643232809088
10.587142044173348 0.0025644983977064187 42.90494743186862
10.611659372647605 0.002567218910625203 43.13141622986233
10.636135767300924 0.002569934881410092 43.35774643635791
10.660612161954244 0.0025725096515241868 43.58430973972554
10.686286721428235 0.0025751987784169983 43.82220700295626
10.711255390048027 0.0025777797314219192 44.053800426027
10.734345996313625 0.0025800569407960837 44.268176062431806
10.757436602579222 0.002582334150170248 44.48274099455876
10.780796295470662 0.0025846107864586952 44.6999978389907
10.800870610011948 0.002586488654885165 44.88684913706835
10.820944924553235 0.002588338413706105 45.07383512835735
10.841336215005981 0.002590138639550879 45.26390762180987
10.86361233042346 0.002592090728901404 45.471699512966566
10.890623811814521 0.002594361843621265 45.723868293833526
10.91636871834596 0.002596515522513001 45.96441786852665
10.940202968054347 0.002598400450033355 46.18728833263341
10.964037217762737 0.002600273875817472 46.41032003629627
10.990113352338472 0.002602199204163145 46.65450873498465
11.016588775515558 0.0026041540139359835 46.90262146337005
11.04306419869264 0.00260602687659089 47.15091660240058
11.069365582664808 0.0026078304288887555 47.3977535957421
11.095666966636976 0.0026095701370319004 47.6447583358597
11.11756428261598 0.002610951272135455 47.850526068228746
11.139461598594984 0.002612332407239009 48.05640267594417
11.164670680032838 0.002613874929366582 48.29354887139145
11.201926371388964 0.0026159269546794733 48.64426066411372
11.234029350413216 0.0026176690338549696 48.94668590414812
11.261860477990574 0.002619079586564221 49.2090262182499
11.28660412609577 0.0026203336579192003 49.44238217392847
11.313812973565526 0.002621551436411699 49.69910834750261
11.34102182103528 0.0026227543548680027 49.95595307695003
11.369183716575304 0.0026239195133091506 50.221914383484744
11.39822956118319 0.002625056476764041 50.496344077209486
11.43398296389315 0.002626409245076563 50.83430806099643
11.459219890501764 0.0026272474327283667 51.07296312740473
11.484456817110381 0.00262808562038017 51.31169434562199
11.510891524751983 0.0026288796904681035 51.56183375955576
11.533468183212811 0.0026295422467270545 51.77552543256993
11.557814579341148 0.00263014267639016 52.006023303337145
11.577779124908979 0.0026306350410631955 52.19507556896933
11.596994937592083 0.0026310683087662295 52.37706979970522
11.620791309475898 0.002631524610335572 52.60248491242216
11.644587681359717 0.0026319809119049143 52.82793911509775
11.664456460012332 0.0026323216134882077 53.01621058604514
11.684325238664947 0.0026326346972124605 53.20450543884054
11.707263066305057 0.0026329600251100444 53.42191178633449
11.734140170746379 0.002633272208641165 53.67668571910031
11.752525875634618 0.0026334857626825496 53.85098522310168
11.770911580522856 0.0026336416874833436 54.02529695473517
11.79378988828924 0.002633790187479899 54.242214824368126
11.816668196055623 0.0026339077472699525 54.459143650596914
11.833608045909141 0.002633971096888173 54.61977038859673
11.850547895762656 0.002634034446506393 54.78040098987538
11.871278283132447 0.0026341119715220683 54.9769802786151
11.89200867050224 0.002634069629460153 55.17356088019609
11.929060855971443 0.002633986279921111 55.524908252505845
11.956668176121184 0.0026339009490510697 55.786686301143185
11.980709233283996 0.002633766044554382 56.01463881109745
12.002233009868199 0.00263364526557918 56.21871306268701
12.022973749902512 0.002633462529652386 56.41535174701149
12.043714489936828 0.0026332612523788127 56.61197609484368
12.074569554328917 0.0026329431065786097 56.904456429119236
12.101438544061448 0.0026325704105983976 57.15911868065239
12.12830753379398 0.0026321805801927806 57.41374405322101
12.153640997674731 0.0026317325459478277 57.65377972871551
12.176412562794155 0.002631324499247776 57.86950621193296
12.199184127913583 0.002630856953349203 58.08519680564546
12.235778297980627 0.002630105601650855 58.4317338108627
12.265188375181623 0.0026294672893997606 58.71016581144882
12.314727566109763 0.0026281494662616805 59.17899035596308
12.345182146098878 0.0026273393248480185 59.46708702275043
12.372130128939947 0.002626525910065914 59.72193294910998
12.399078111781016 0.0026257068348780697 59.97669968930847
12.427976857158875 0.0026247940567437986 60.24981888838023
12.454802064763175 0.002623871766585165 60.50325267902175
12.48162727236748 0.0026229181646190707 60.756595891511054
12.50153401573499 0.00262216152336517 60.94453831103457
12.518791100051669 0.002621503939913925 61.107420989685444
12.536048184368347 0.00262084323869145 61.27026271878674
12.557135413885117 0.0026200358973083593 61.4691908369656
12.575463037888209 0.0026193004594072225 61.642035093154504
12.603050919307602 0.002618112526665911 61.90211552428202
12.6299243128962 0.0026169512989942033 62.15534659944913
12.662025226685735 0.0026154775309099403 62.45768494365066
12.696063210897975 0.0026139148310094476 62.77808129802898
12.728121589753364 0.0026123755550445955 63.079664812996896
12.75145984404617 0.0026112541760489614 63.299103531189196
12.770532067285643 0.0026102478666775804 63.47835770587683
12.78960429052512 0.002609240707526898 63.65754275818645
12.825640948017437 0.0026073376965932648 63.99592124680243
12.856722358796333 0.0026055853543467057 64.2875662516715
12.887803769575225 0.0026038330121001467 64.57901518157146
12.942616107397608 0.0026007037840111817 65.09250627391093
12.970883258382479 0.0025989844345187395 65.35707094341632
13.001573413411776 0.002597110269694126 65.64411505705088
13.032263568441074 0.0025952361048695127 65.930952104413
13.056078204512598 0.0025937190531429726 66.15338364603615
13.079892840584119 0.0025921914462693997 66.37568467427351
13.113558339741495 0.0025900319487334885 66.68971652148156
13.143657224906814 0.002588086258743885 66.97025657502031
13.182400893039173 0.0025854724132512133 67.33105332747223
13.221144561171531 0.002582850652931438 67.69148495609082
13.261398743987083 0.002579996368195019 68.06557209419769
13.301652926802635 0.0025771415765817743 68.439245566739
13.322968524760672 0.002575624429323507 68.6369472861357
13.344284122718705 0.00257410728206524 68.83453258548874
13.348676523301336 0.002573794650980986 68.87523355089881
13.374795106980535 0.0025718627591081113 69.11714866146865
13.405272387597297 0.0025695960482810167 69.39920449060281
13.435749668214058 0.0025673205162217508 69.68101113635704
13.468791435758273 0.0025647796944847914 69.98624372827345
13.501833203302489 0.002562231499066113 70.29117364997047
13.534832055105102 0.0025596243702346003 70.5954013029842
13.561880738271608 0.0025574873443114056 70.84454134327406
13.576941671702599 0.002556297430370996 70.9831744130035
13.603246257040237 0.0025541960044018013 71.22514735221385
13.62443523142073 0.0025524196025758215 71.41991445729495
13.645624205801223 0.0025506508491345238 71.6145463496086
13.667721314430239 0.002548833511757475 71.81737729738288
13.696128135919572 0.0025464972432744596 72.07791316952003
13.724534957408906 0.0025440853639499233 72.33820625804026
13.760795083178415 0.002540995698802925 72.67010048003068
13.793330955637828 0.002538223371100478 72.96756276296391
13.824805001285341 0.002535510641168523 73.2550064475938
13.856279046932858 0.0025327126901292423 73.54213793405974
13.89376900659667 0.0025293799418458244 73.88373770151675
13.944789420233832 0.0025248443755903982 74.34790120903982
13.975332161585492 0.002522119146778586 74.62536779169477
14.005874902937148 0.00251928451773493 74.90252871040892
14.04039247777727 0.002516080989962756 75.21538420077572
14.043968989054363 0.002515749058960745 75.24777771522162
14.048984948661595 0.0025152835347754484 75.29320153651274
14.06495362745391 0.002513801504064048 75.43775565500079
14.08092230624623 0.0025123194733526477 75.58222457562826
14.100966365999646 0.0025104592122426298 75.76344295261232
14.150631822347641 0.002505730766583805 76.2118794085803
14.182202443414266 0.0025026710513312107 76.49649244927731
14.21377306448089 0.002499635271774131 76.780759100572
14.240994072357815 0.002497015450810237 77.02558406419188
14.2695151661502 0.002494207942250255 77.28182333514988
14.308242597977323 0.0024903957603910243 77.62929695529256
14.346970029804442 0.0024865739319630585 77.97623841333187
14.382187577750948 0.002482996029103492 78.29126733641114
14.382989041407903 0.0024829146049477157 78.29843133082552
14.410781256225377 0.0024800910737632006 78.54671058675906
14.438573471042847 0.002477267542578686 78.79470734282576
14.467346528768541 0.0024742899095030247 79.05115594994726
14.494604365428291 0.0024714526209271867 79.29381438564742
14.521862202088041 0.00246860401062472 79.53619384780238
14.554960882266364 0.002465141564658851 79.83013468818193
14.593903077310987 0.0024610256842542274 80.17543906667522
14.594988025360639 0.0024609093246941924 80.18505114549447
14.627714341282847 0.0024573994610435743 80.47477577431951
14.63768006834719 0.0024563306470879102 80.5629197819454
14.670406384269398 0.0024528207834372926 80.85210497507099
14.703948724865914 0.0024491617858026903 81.14806811915511
14.708369107246401 0.002448671329123784 81.18703865052194
14.730348807970685 0.0024462326054811895 81.38069799292407
14.75232850869497 0.0024437938818385957 81.57416436662926
14.778992100291784 0.002440866294208445 81.80860101787128
14.779584108259943 0.0024408014964489846 81.81380299308523
14.789068835907514 0.0024397633531574956 81.89712648414192
14.798553563555082 0.0024387252098660075 81.98041452777561
14.820882012380494 0.00243623225363991 82.17634495662553
